Date,Price,Open,High,Low,Vol.,Change %,Change
11-Nov-09,"1,098.51","1,096.04","1,105.37","1,093.81",0,0.5,0.005031976
10-Nov-09,"1,093.01","1,091.86","1,096.42","1,087.40",0,-0.01,-6.40392E-05
9-Nov-09,"1,093.08","1,072.31","1,093.19","1,072.31",0,2.22,0.022238848
6-Nov-09,"1,069.30","1,064.95","1,071.48","1,059.32",0,0.25,0.002503211
5-Nov-09,"1,066.63","1,047.30","1,066.65","1,047.30",0,1.92,0.019235547
4-Nov-09,"1,046.50","1,047.14","1,061.00","1,045.15",0,0.1,0.001042653
3-Nov-09,"1,045.41","1,040.92","1,046.36","1,033.94",0,0.24,0.002425974
2-Nov-09,"1,042.88","1,036.18","1,052.18","1,029.38",0,0.65,0.006456345
30-Oct-09,"1,036.19","1,065.41","1,065.41","1,033.38",0,-2.81,-0.028064646
29-Oct-09,"1,066.11","1,043.69","1,066.83","1,043.69",0,2.25,0.022519974
28-Oct-09,"1,042.63","1,061.51","1,063.26","1,042.19",0,-1.95,-0.019540911
27-Oct-09,"1,063.41","1,067.54","1,072.48","1,060.62",0,-0.33,-0.003317869
26-Oct-09,"1,066.95","1,080.36","1,091.75","1,065.23",0,-1.17,-0.011717303
23-Oct-09,"1,079.60","1,095.62","1,095.83","1,075.49",0,-1.22,-0.012178496
22-Oct-09,"1,092.91","1,080.96","1,095.21","1,074.31",0,1.06,0.01064361
21-Oct-09,"1,081.40","1,090.36","1,101.36","1,080.77",0,-0.89,-0.008853775
20-Oct-09,"1,091.06","1,098.64","1,098.64","1,086.16",0,-0.62,-0.006239127
19-Oct-09,"1,097.91","1,088.22","1,100.17","1,086.48",0,0.94,0.00940534
16-Oct-09,"1,087.68","1,094.67","1,094.67","1,081.53",0,-0.81,-0.008098052
15-Oct-09,"1,096.56","1,090.36","1,096.56","1,086.41",0,0.42,0.004157433
14-Oct-09,"1,092.02","1,078.68","1,093.17","1,078.68",0,1.75,0.017545821
13-Oct-09,"1,073.19","1,074.96","1,075.30","1,066.71",0,-0.28,-0.002787612
12-Oct-09,"1,076.19","1,071.63","1,079.46","1,071.63",0,0.44,0.004386415
9-Oct-09,"1,071.49","1,065.28","1,071.51","1,063.00",0,0.56,0.00564065
8-Oct-09,"1,065.48","1,060.03","1,070.67","1,060.03",0,0.75,0.007469884
7-Oct-09,"1,057.58","1,053.65","1,058.02","1,050.10",0,0.27,0.00271162
6-Oct-09,"1,054.72","1,042.02","1,060.55","1,042.02",0,1.37,0.013705476
5-Oct-09,"1,040.46","1,026.87","1,042.58","1,025.92",0,1.49,0.014875001
2-Oct-09,"1,025.21","1,029.71","1,030.60","1,019.95",0,-0.45,-0.004505511
1-Oct-09,"1,029.85","1,054.91","1,054.91","1,029.45",0,-2.58,-0.02575964
30-Sep-09,"1,057.08","1,061.02","1,063.40","1,046.47",0,-0.33,-0.003328273
29-Sep-09,"1,060.61","1,063.69","1,069.62","1,057.83",0,-0.22,-0.002229581
28-Sep-09,"1,062.98","1,045.38","1,065.13","1,045.38",0,1.78,0.01780961
25-Sep-09,"1,044.38","1,049.48","1,053.47","1,041.17",0,-0.61,-0.006090714
24-Sep-09,"1,050.78","1,062.56","1,066.29","1,045.85",0,-0.95,-0.009511062
23-Sep-09,"1,060.87","1,072.69","1,080.15","1,060.39",0,-1.01,-0.010068492
22-Sep-09,"1,071.66","1,066.35","1,073.81","1,066.35",0,0.66,0.006574869
21-Sep-09,"1,064.66","1,067.14","1,067.28","1,057.46",0,-0.34,-0.003407283
18-Sep-09,"1,068.30","1,066.60","1,071.52","1,064.27",0,0.26,0.002637284
17-Sep-09,"1,065.49","1,067.87","1,074.77","1,061.20",0,-0.31,-0.00305962
16-Sep-09,"1,068.76","1,053.99","1,068.76","1,052.87",0,1.53,0.015323523
15-Sep-09,"1,052.63","1,049.03","1,056.04","1,043.42",0,0.31,0.003135304
14-Sep-09,"1,049.34","1,040.15","1,049.74","1,035.00",0,0.63,0.006339129
11-Sep-09,"1,042.73","1,043.92","1,048.18","1,038.40",0,-0.14,-0.001350394
10-Sep-09,"1,044.14","1,032.99","1,044.14","1,028.04",0,1.04,0.010422211
9-Sep-09,"1,033.37","1,025.36","1,036.34","1,023.97",0,0.78,0.007782405
8-Sep-09,"1,025.39","1,018.67","1,026.07","1,018.67",0,0.88,0.008844943
4-Sep-09,"1,016.40","1,003.84","1,016.48","1,001.65",0,1.31,0.013117499
3-Sep-09,"1,003.24",996.12,"1,003.43",992.25,0,0.85,0.008534808
2-Sep-09,994.75,996.07,"1,000.34",991.97,0,-0.33,-0.003296461
1-Sep-09,998.04,"1,019.52","1,028.45",996.28,0,-2.21,-0.022123807
31-Aug-09,"1,020.62","1,025.21","1,025.21","1,014.62",0,-0.81,-0.008076351
28-Aug-09,"1,028.93","1,031.62","1,039.47","1,023.13",0,-0.2,-0.001988399
27-Aug-09,"1,030.98","1,027.81","1,033.33","1,016.20",0,0.28,0.002781776
26-Aug-09,"1,028.12","1,027.35","1,032.47","1,021.57",0,0.01,0.000116732
25-Aug-09,"1,028.00","1,026.63","1,037.75","1,026.21",0,0.24,0.002369414
24-Aug-09,"1,025.57","1,026.59","1,035.82","1,022.48",0,-0.05,-0.00054574
21-Aug-09,"1,026.13","1,009.06","1,027.59","1,009.06",0,1.86,0.01862275
20-Aug-09,"1,007.37",996.41,"1,008.92",996.39,0,1.09,0.010948759
19-Aug-09,996.46,986.88,999.61,980.62,0,0.69,0.006860873
18-Aug-09,989.67,980.62,991.2,980.62,0,1.01,0.010145652
17-Aug-09,979.73,998.18,998.18,978.51,0,-2.43,-0.024260773
14-Aug-09,"1,004.09","1,012.23","1,012.60",994.6,0,-0.85,-0.008531395
13-Aug-09,"1,012.73","1,005.86","1,013.14","1,000.82",0,0.69,0.006880027
12-Aug-09,"1,005.81",994,"1,012.78",993.36,0,1.15,0.011525117
11-Aug-09,994.35,"1,005.77","1,005.77",992.4,0,-1.27,-0.012660113
10-Aug-09,"1,007.10","1,008.89","1,010.12","1,000.99",0,-0.33,-0.003344945
7-Aug-09,"1,010.48",999.83,"1,018.00",999.83,0,1.34,0.013439243
6-Aug-09,997.08,"1,004.06","1,008.00",992.49,0,-0.56,-0.005624701
5-Aug-09,"1,002.72","1,005.41","1,006.64",994.31,0,-0.29,-0.002913539
4-Aug-09,"1,005.65","1,001.41","1,007.12",996.68,0,0.3,0.003012078
3-Aug-09,"1,002.63",990.22,"1,003.61",990.22,0,1.53,0.015342083
31-Jul-09,987.48,986.8,993.18,982.85,0,0.07,0.000739802
30-Jul-09,986.75,976.01,996.68,976.01,0,1.19,0.011895606
29-Jul-09,975.15,977.66,977.76,968.65,0,-0.46,-0.004562994
28-Jul-09,979.62,981.48,982.35,969.35,0,-0.26,-0.002606447
27-Jul-09,982.18,978.63,982.49,972.29,0,0.3,0.002981843
24-Jul-09,979.26,972.16,979.79,965.95,0,0.3,0.003042129
23-Jul-09,976.29,954.07,979.42,953.27,0,2.33,0.023289696
22-Jul-09,954.07,953.4,959.83,947.75,0,-0.05,-0.000534266
21-Jul-09,954.58,951.97,956.53,943.22,0,0.36,0.003627264
20-Jul-09,951.13,942.07,951.62,940.99,0,1.14,0.011431549
17-Jul-09,940.38,940.56,941.89,934.65,0,-0.04,-0.000382677
16-Jul-09,940.74,930.17,943.96,927.45,0,0.86,0.008641764
15-Jul-09,932.68,910.15,933.95,910.15,0,2.96,0.029629957
14-Jul-09,905.84,900.77,905.84,896.5,0,0.53,0.00531602
13-Jul-09,901.05,879.57,901.05,875.32,0,2.49,0.024933741
10-Jul-09,879.13,880.03,883.57,872.81,0,-0.4,-0.004021843
9-Jul-09,882.68,881.28,887.86,878.45,0,0.35,0.003547228
8-Jul-09,879.56,881.9,886.8,869.32,0,-0.17,-0.001668502
7-Jul-09,881.03,898.6,898.6,879.93,0,-1.97,-0.01968355
6-Jul-09,898.72,894.27,898.72,886.36,0,0.26,0.002565762
2-Jul-09,896.42,921.24,921.24,896.42,0,-2.91,-0.02914451
1-Jul-09,923.33,920.82,931.92,920.82,0,0.44,0.00436192
30-Jun-09,919.32,927.15,930.01,912.86,0,-0.85,-0.008530785
29-Jun-09,927.23,919.86,927.99,916.18,0,0.91,0.009065187
26-Jun-09,918.9,918.84,922,913.03,0,-0.15,-0.001477843
25-Jun-09,920.26,899.45,921.42,896.27,0,2.14,0.021444269
24-Jun-09,900.94,896.31,910.85,896.31,0,0.65,0.006524411
23-Jun-09,895.1,893.46,898.69,888.86,0,0.23,0.002306728
22-Jun-09,893.04,918.13,918.13,893.04,0,-3.06,-0.030600393
19-Jun-09,921.23,919.96,927.09,915.8,0,0.31,0.003114213
18-Jun-09,918.37,910.86,921.93,907.94,0,0.84,0.00841102
17-Jun-09,910.71,911.89,918.44,903.78,0,-0.14,-0.001381624
16-Jun-09,911.97,925.6,928,911.6,0,-1.27,-0.012720305
15-Jun-09,923.72,942.45,942.45,919.65,0,-2.38,-0.023768508
12-Jun-09,946.21,943.44,946.3,935.66,0,0.14,0.001396988
11-Jun-09,944.89,939.04,956.23,939.04,0,0.61,0.00611191
10-Jun-09,939.15,942.73,949.77,927.97,0,-0.35,-0.003480365
9-Jun-09,942.43,940.35,946.92,936.15,0,0.35,0.003503205
8-Jun-09,939.14,938.12,946.33,926.44,0,-0.1,-0.001010542
5-Jun-09,940.09,945.67,951.69,934.13,0,-0.25,-0.002514696
4-Jun-09,942.46,932.49,942.47,929.32,0,1.15,0.011483644
3-Jun-09,931.76,942.51,942.51,923.85,0,-1.37,-0.01373923
2-Jun-09,944.74,942.87,949.38,938.46,0,0.2,0.001983306
1-Jun-09,942.87,923.26,947.77,923.26,0,2.58,0.025817612
29-May-09,919.14,907.02,920.02,903.56,0,1.36,0.01357476
28-May-09,906.83,892.96,909.45,887.6,0,1.54,0.015418897
27-May-09,893.06,909.95,913.84,891.87,0,-1.9,-0.018971142
26-May-09,910.33,887,911.76,881.46,0,2.63,0.026302142
22-May-09,887,888.68,896.65,883.75,0,-0.15,-0.001497191
21-May-09,888.33,900.42,900.42,879.61,0,-1.68,-0.016757612
20-May-09,903.47,908.62,924.6,901.37,0,-0.51,-0.005131424
19-May-09,908.13,909.67,916.39,905.22,0,-0.17,-0.001736817
18-May-09,909.71,886.07,910,886.07,0,3.04,0.030389181
15-May-09,882.88,892.76,896.97,878.94,0,-1.14,-0.01141008
14-May-09,893.07,884.24,898.36,882.52,0,1.04,0.010351616
13-May-09,883.92,905.4,905.4,882.8,0,-2.69,-0.026894919
12-May-09,908.35,910.52,915.57,896.46,0,-0.1,-0.000978839
11-May-09,909.24,922.99,922.99,908.68,0,-2.15,-0.021512435
8-May-09,929.23,909.03,930.17,909.03,0,2.41,0.024069033
7-May-09,907.39,919.58,929.58,901.36,0,-1.32,-0.013202397
6-May-09,919.53,903.95,920.28,903.95,0,1.74,0.017404293
5-May-09,903.8,906.1,907.7,897.34,0,-0.38,-0.00379172
4-May-09,907.24,879.21,907.85,879.21,0,3.39,0.033868174
1-May-09,877.52,872.74,880.48,866.1,0,0.54,0.005396363
30-Apr-09,872.81,876.59,888.7,868.51,0,-0.1,-0.000950048
29-Apr-09,873.64,856.85,882.06,856.85,0,2.16,0.021609991
28-Apr-09,855.16,854.48,864.48,847.12,0,-0.27,-0.002740493
27-Apr-09,857.51,862.82,868.83,854.65,0,-1.01,-0.01006661
24-Apr-09,866.23,853.91,871.8,853.91,0,1.68,0.016797352
23-Apr-09,851.92,844.62,852.87,835.45,0,0.99,0.009922352
22-Apr-09,843.55,847.26,861.78,840.57,0,-0.77,-0.00768163
21-Apr-09,850.08,831.25,850.09,826.83,0,2.13,0.021252057
20-Apr-09,832.39,868.27,868.27,832.39,0,-4.28,-0.042789788
17-Apr-09,869.6,865.18,875.63,860.87,0,0.5,0.004969375
16-Apr-09,865.3,854.54,870.35,847.04,0,1.55,0.015538812
15-Apr-09,852.06,839.44,852.93,835.58,0,1.25,0.01254902
14-Apr-09,841.5,856.88,856.88,840.25,0,-2.01,-0.020064514
13-Apr-09,858.73,855.33,864.31,845.35,0,0.25,0.002533389
9-Apr-09,856.56,829.29,856.91,829.29,0,3.81,0.038053226
8-Apr-09,825.16,816.76,828.42,814.84,0,1.18,0.011783459
7-Apr-09,815.55,834.12,834.12,814.53,0,-2.39,-0.023854551
6-Apr-09,835.48,839.75,839.75,822.79,0,-0.83,-0.008332344
3-Apr-09,842.5,835.13,842.5,826.7,0,0.97,0.009731777
2-Apr-09,834.38,814.53,845.61,814.53,0,2.87,0.028727129
1-Apr-09,811.08,793.59,813.62,783.32,0,1.66,0.016556582
31-Mar-09,797.87,790.88,810.48,790.88,0,1.31,0.013129659
30-Mar-09,787.53,809.07,809.07,779.81,0,-3.48,-0.034818737
27-Mar-09,815.94,828.68,828.68,813.43,0,-2.03,-0.020315539
26-Mar-09,832.86,814.06,832.98,814.06,0,2.33,0.023320391
25-Mar-09,813.88,806.81,826.78,791.37,0,0.96,0.009626358
24-Mar-09,806.12,820.6,823.65,805.48,0,-2.04,-0.020415107
23-Mar-09,822.92,772.31,823.37,772.31,0,7.08,0.07075754
20-Mar-09,768.54,784.58,788.91,766.2,0,-1.98,-0.0197694
19-Mar-09,784.04,797.92,803.24,781.82,0,-1.3,-0.012979165
18-Mar-09,794.35,776.01,803.04,765.64,0,2.09,0.020857965
17-Mar-09,778.12,753.88,778.12,749.93,0,3.21,0.032139967
16-Mar-09,753.89,758.84,774.53,753.37,0,-0.35,-0.003515961
13-Mar-09,756.55,751.97,758.29,742.46,0,0.77,0.007739031
12-Mar-09,750.74,720.89,752.63,714.76,0,4.07,0.040728624
11-Mar-09,721.36,719.59,731.92,713.85,0,0.24,0.002445803
10-Mar-09,719.6,679.28,719.6,679.28,0,6.37,0.063663104
9-Mar-09,676.53,680.76,695.27,672.88,0,-1,-0.010023706
6-Mar-09,683.38,684.04,699.09,666.79,0,0.12,0.001216028
5-Mar-09,682.55,708.27,708.27,677.93,0,-4.25,-0.042532299
4-Mar-09,712.87,698.6,724.12,698.6,0,2.38,0.023753106
3-Mar-09,696.33,704.44,711.67,692.3,0,-0.64,-0.006406781
2-Mar-09,700.82,729.57,729.57,699.7,0,-4.66,-0.046620142
27-Feb-09,735.09,749.93,751.27,734.52,0,-2.36,-0.023564417
26-Feb-09,752.83,765.76,779.42,751.75,0,-1.58,-0.015779841
25-Feb-09,764.9,770.64,780.12,752.89,0,-1.07,-0.010657837
24-Feb-09,773.14,744.69,775.49,744.69,0,4.01,0.040103319
23-Feb-09,743.33,773.25,777.85,742.37,0,-3.47,-0.034699046
20-Feb-09,770.05,775.87,778.69,754.25,0,-1.14,-0.011412946
19-Feb-09,778.94,787.91,797.58,777.03,0,-1.2,-0.012024048
18-Feb-09,788.42,791.06,796.17,780.43,0,-0.1,-0.000950366
17-Feb-09,789.17,818.61,818.61,789.17,0,-4.56,-0.045558996
13-Feb-09,826.84,833.95,839.43,825.21,0,-1,-0.009997725
12-Feb-09,835.19,829.91,835.48,808.06,0,0.17,0.001739151
11-Feb-09,833.74,827.41,838.22,822.3,0,0.8,0.00795493
10-Feb-09,827.16,866.87,868.05,822.99,0,-4.91,-0.049121153
9-Feb-09,869.89,868.24,875.01,861.65,0,0.15,0.001485149
6-Feb-09,868.6,846.09,870.75,845.42,0,2.69,0.026896022
5-Feb-09,845.85,831.75,850.55,819.91,0,1.64,0.016365668
4-Feb-09,832.23,837.77,851.85,829.18,0,-0.75,-0.007489475
3-Feb-09,838.51,825.69,842.6,821.98,0,1.58,0.015833979
2-Feb-09,825.44,823.09,830.78,812.87,0,-0.05,-0.000532765
30-Jan-09,825.88,845.69,851.66,821.67,0,-2.28,-0.022789124
29-Jan-09,845.14,868.89,868.89,844.15,0,-3.31,-0.033120159
28-Jan-09,874.09,845.73,877.86,845.73,0,3.36,0.033557602
27-Jan-09,845.71,837.3,850.45,835.4,0,1.09,0.010925565
26-Jan-09,836.57,832.5,852.53,827.69,0,0.56,0.005553218
23-Jan-09,831.95,822.16,838.61,806.07,0,0.54,0.005377644
22-Jan-09,827.5,839.74,839.74,811.29,0,-1.52,-0.015162335
21-Jan-09,840.24,806.77,841.72,804.3,0,4.35,0.04349122
20-Jan-09,805.22,849.64,849.64,804.47,0,-5.28,-0.052816073
16-Jan-09,850.12,844.45,858.13,830.66,0,0.76,0.007561571
15-Jan-09,843.74,841.99,851.59,817.04,0,0.13,0.001329188
14-Jan-09,842.62,867.28,867.28,836.93,0,-3.35,-0.033459893
13-Jan-09,871.79,869.79,877.02,862.02,0,0.18,0.001758095
12-Jan-09,870.26,890.4,890.4,864.32,0,-2.26,-0.02256416
9-Jan-09,890.35,909.91,911.93,888.31,0,-2.13,-0.021303024
8-Jan-09,909.73,905.73,910,896.81,0,0.34,0.003397121
7-Jan-09,906.65,927.45,927.45,902.37,0,-3,-0.030009629
6-Jan-09,934.7,931.17,943.85,927.28,0,0.78,0.007817133
5-Jan-09,927.45,929.17,936.63,919.53,0,-0.47,-0.004668384
2-Jan-09,931.8,902.99,934.73,899.35,0,3.16,0.031608082
31-Dec-08,903.25,890.59,910.32,889.67,0,1.42,0.014158358
30-Dec-08,890.64,870.58,891.12,870.58,0,2.44,0.024407076
29-Dec-08,869.42,872.37,873.7,857.07,0,-0.39,-0.003872594
26-Dec-08,872.8,869.51,873.74,866.52,0,0.54,0.005356217
24-Dec-08,868.15,863.87,869.79,861.44,0,0.58,0.005781083
23-Dec-08,863.16,874.31,880.44,860.1,0,-0.97,-0.009717426
22-Dec-08,871.63,887.2,887.37,857.09,0,-1.83,-0.018302023
19-Dec-08,887.88,886.96,905.47,883.02,0,0.29,0.002936924
18-Dec-08,885.28,905.98,911.02,877.44,0,-2.12,-0.021162734
17-Dec-08,904.42,908.16,918.85,895.94,0,-0.96,-0.009592851
16-Dec-08,913.18,871.53,914.66,871.53,0,5.14,0.051360282
15-Dec-08,868.57,881.07,884.63,857.72,0,-1.27,-0.01268571
12-Dec-08,879.73,871.79,883.24,851.35,0,0.7,0.007028469
11-Dec-08,873.59,898.35,904.63,868.73,0,-2.85,-0.028524087
10-Dec-08,899.24,892.17,908.27,885.45,0,1.19,0.011894179
9-Dec-08,888.67,906.48,916.26,885.38,0,-2.31,-0.023117511
8-Dec-08,909.7,882.71,918.57,882.71,0,3.84,0.038387343
5-Dec-08,876.07,844.43,879.42,818.41,0,3.65,0.036499373
4-Dec-08,845.22,869.75,875.6,833.6,0,-2.93,-0.029308404
3-Dec-08,870.74,843.6,873.12,827.6,0,2.58,0.025836171
2-Dec-08,848.81,817.94,850.54,817.94,0,3.99,0.039940702
1-Dec-08,816.21,888.61,888.61,815.69,0,-8.93,-0.089295278
28-Nov-08,896.24,886.89,896.25,881.21,0,0.96,0.009643115
26-Nov-08,887.68,852.9,887.68,841.37,0,3.53,0.035328147
25-Nov-08,857.39,853.4,868.94,834.99,0,0.66,0.006550757
24-Nov-08,851.81,801.2,865.6,801.2,0,6.47,0.064722573
21-Nov-08,800.03,755.84,801.2,741.02,0,6.32,0.063247568
20-Nov-08,752.44,805.87,820.52,747.78,0,-6.71,-0.067122914
19-Nov-08,806.58,859.03,864.57,806.18,0,-6.12,-0.061155601
18-Nov-08,859.12,852.34,865.9,826.84,0,0.98,0.009838378
17-Nov-08,850.75,873.23,882.29,848.98,0,-2.58,-0.025810441
14-Nov-08,873.29,904.36,916.88,869.88,0,-4.17,-0.04169913
13-Nov-08,911.29,853.13,913.01,818.69,0,6.92,0.069212719
12-Nov-08,852.3,893.39,893.39,850.48,0,-5.19,-0.051893876
11-Nov-08,898.95,917.15,917.15,884.9,0,-2.2,-0.022040665
10-Nov-08,919.21,936.75,951.95,907.47,0,-1.27,-0.012653197
7-Nov-08,930.99,907.44,931.46,906.9,0,2.89,0.028854655
6-Nov-08,904.88,952.4,952.4,899.73,0,-5.03,-0.050263967
5-Nov-08,952.77,"1,001.84","1,001.84",949.86,0,-5.27,-0.052677107
4-Nov-08,"1,005.75",971.31,"1,007.51",971.31,0,4.08,0.04082583
3-Nov-08,966.3,968.67,975.57,958.82,0,-0.25,-0.002529032
31-Oct-08,968.75,953.11,984.38,944.59,0,1.54,0.015365427
30-Oct-08,954.09,939.38,963.23,928.5,0,2.58,0.025803954
29-Oct-08,930.09,939.51,969.97,922.26,0,-1.11,-0.011079095
28-Oct-08,940.51,848.92,940.51,845.27,0,10.79,0.107890025
27-Oct-08,848.92,874.28,893.78,846.75,0,-3.18,-0.031764317
24-Oct-08,876.77,895.22,896.3,852.85,0,-3.45,-0.034511238
23-Oct-08,908.11,899.08,922.83,858.44,0,1.26,0.012634091
22-Oct-08,896.78,951.67,951.67,875.81,0,-6.1,-0.061012512
21-Oct-08,955.05,980.4,985.44,952.47,0,-3.08,-0.030799675
20-Oct-08,985.4,943.51,985.4,943.51,0,4.77,0.047684865
17-Oct-08,940.55,942.29,984.64,918.74,0,-0.62,-0.006212821
16-Oct-08,946.43,909.53,947.71,865.83,0,4.25,0.04250749
15-Oct-08,907.84,994.6,994.6,903.99,0,-9.03,-0.090349796
14-Oct-08,998.01,"1,009.97","1,044.31",972.07,0,-0.53,-0.005322171
13-Oct-08,"1,003.35",912.75,"1,006.93",912.75,0,11.58,0.11580036
10-Oct-08,899.22,902.31,936.36,839.8,0,-1.18,-0.011759276
9-Oct-08,909.92,988.42,"1,005.25",909.19,0,-7.62,-0.076167076
8-Oct-08,984.94,988.91,"1,021.06",970.97,0,-1.13,-0.011332724
7-Oct-08,996.23,"1,057.60","1,072.91",996.23,0,-5.74,-0.057394809
6-Oct-08,"1,056.89","1,097.56","1,097.56","1,007.97",0,-3.85,-0.038517872
3-Oct-08,"1,099.23","1,115.16","1,153.82","1,098.14",0,-1.35,-0.01350648
2-Oct-08,"1,114.28","1,160.64","1,160.64","1,111.43",0,-4.03,-0.040290769
1-Oct-08,"1,161.06","1,164.17","1,167.03","1,140.77",0,-0.45,-0.004544052
30-Sep-08,"1,166.36","1,113.78","1,168.03","1,113.78",0,5.42,0.054174726
29-Sep-08,"1,106.42","1,209.07","1,209.07","1,106.42",0,-8.81,-0.088067784
26-Sep-08,"1,213.27","1,204.47","1,215.77","1,187.54",0,0.34,0.003382458
25-Sep-08,"1,209.18","1,187.87","1,220.03","1,187.87",0,1.97,0.019656455
24-Sep-08,"1,185.87","1,188.79","1,197.41","1,179.79",0,-0.2,-0.001977748
23-Sep-08,"1,188.22","1,207.61","1,221.15","1,187.06",0,-1.56,-0.015632637
22-Sep-08,"1,207.09","1,255.37","1,255.37","1,205.61",0,-3.82,-0.038236606
19-Sep-08,"1,255.08","1,213.11","1,265.12","1,213.11",0,4.03,0.040256608
18-Sep-08,"1,206.51","1,157.08","1,211.14","1,133.50",0,4.33,0.043341779
17-Sep-08,"1,156.39","1,210.34","1,210.34","1,155.88",0,-4.71,-0.047140738
16-Sep-08,"1,213.60","1,188.31","1,214.84","1,169.28",0,1.75,0.017523267
15-Sep-08,"1,192.70","1,250.92","1,250.92","1,192.70",0,-4.71,-0.047135895
12-Sep-08,"1,251.70","1,245.88","1,255.09","1,233.81",0,0.21,0.002121612
11-Sep-08,"1,249.05","1,229.04","1,249.98","1,211.54",0,1.38,0.01380637
10-Sep-08,"1,232.04","1,227.50","1,243.90","1,221.60",0,0.61,0.006149399
9-Sep-08,"1,224.51","1,267.98","1,268.66","1,224.51",0,-3.41,-0.034138146
8-Sep-08,"1,267.79","1,249.50","1,274.42","1,247.12",0,2.05,0.020510179
5-Sep-08,"1,242.31","1,233.21","1,244.94","1,217.23",0,0.44,0.004430682
4-Sep-08,"1,236.83","1,271.80","1,271.80","1,232.83",0,-2.99,-0.029922038
3-Sep-08,"1,274.98","1,276.61","1,280.60","1,265.59",0,-0.2,-0.002035098
2-Sep-08,"1,277.58","1,287.83","1,303.04","1,272.20",0,-0.41,-0.004092514
29-Aug-08,"1,282.83","1,296.49","1,297.59","1,282.74",0,-1.37,-0.013723591
28-Aug-08,"1,300.68","1,283.79","1,300.68","1,283.79",0,1.48,0.014840129
27-Aug-08,"1,281.66","1,271.29","1,285.05","1,270.03",0,0.8,0.007982635
26-Aug-08,"1,271.51","1,267.03","1,275.65","1,263.21",0,0.37,0.003686338
25-Aug-08,"1,266.84","1,290.47","1,290.47","1,264.87",0,-1.96,-0.019625445
22-Aug-08,"1,292.20","1,277.59","1,293.09","1,277.59",0,1.13,0.011332686
21-Aug-08,"1,277.72","1,271.07","1,281.40","1,265.22",0,0.25,0.002495018
20-Aug-08,"1,274.54","1,267.34","1,276.01","1,261.16",0,0.62,0.006197254
19-Aug-08,"1,266.69","1,276.65","1,276.65","1,263.11",0,-0.93,-0.009314876
18-Aug-08,"1,278.60","1,298.14","1,300.22","1,274.51",0,-1.51,-0.015097828
15-Aug-08,"1,298.20","1,293.85","1,302.05","1,290.74",0,0.41,0.004076013
14-Aug-08,"1,292.93","1,282.11","1,300.11","1,276.84",0,0.55,0.005521725
13-Aug-08,"1,285.83","1,288.64","1,294.03","1,274.86",0,-0.29,-0.002915655
12-Aug-08,"1,289.59","1,304.79","1,304.79","1,285.64",0,-1.21,-0.012050685
11-Aug-08,"1,305.32","1,294.42","1,313.15","1,291.41",0,0.69,0.00694273
8-Aug-08,"1,296.32","1,266.29","1,297.85","1,262.11",0,2.39,0.023892834
7-Aug-08,"1,266.07","1,286.51","1,286.51","1,264.29",0,-1.79,-0.017933741
6-Aug-08,"1,289.19","1,283.99","1,291.67","1,276.00",0,0.34,0.003354399
5-Aug-08,"1,284.88","1,254.87","1,284.88","1,254.67",0,2.87,0.028718745
4-Aug-08,"1,249.01","1,253.27","1,260.49","1,247.45",0,-0.9,-0.008966048
1-Aug-08,"1,260.31","1,269.42","1,270.52","1,254.54",0,-0.56,-0.005578437
31-Jul-08,"1,267.38","1,281.37","1,284.93","1,265.97",0,-1.31,-0.013143756
30-Jul-08,"1,284.26","1,264.52","1,284.33","1,264.52",0,1.67,0.016671944
29-Jul-08,"1,263.20","1,236.38","1,263.20","1,236.38",0,2.34,0.023356044
28-Jul-08,"1,234.37","1,257.76","1,260.09","1,234.37",0,-1.86,-0.018596553
25-Jul-08,"1,257.76","1,253.51","1,263.23","1,251.75",0,0.42,0.004167532
24-Jul-08,"1,252.54","1,283.22","1,283.22","1,251.48",0,-2.31,-0.023124498
23-Jul-08,"1,282.19","1,278.87","1,291.17","1,276.06",0,0.41,0.004064213
22-Jul-08,"1,277.00","1,257.08","1,277.42","1,248.83",0,1.35,0.013492063
21-Jul-08,"1,260.00","1,261.82","1,267.74","1,255.70",0,-0.05,-0.000539391
18-Jul-08,"1,260.68","1,258.22","1,262.23","1,251.81",0,0.03,0.000285642
17-Jul-08,"1,260.32","1,246.31","1,262.31","1,241.49",0,1.2,0.012012591
16-Jul-08,"1,245.36","1,214.65","1,245.52","1,211.39",0,2.51,0.025063585
15-Jul-08,"1,214.91","1,226.83","1,234.35","1,200.44",0,-1.09,-0.010901246
14-Jul-08,"1,228.30","1,241.61","1,253.50","1,225.01",0,-0.9,-0.009027907
11-Jul-08,"1,239.49","1,248.66","1,257.27","1,225.35",0,-1.11,-0.011089924
10-Jul-08,"1,253.39","1,245.25","1,257.65","1,236.76",0,0.7,0.006989692
9-Jul-08,"1,244.69","1,273.38","1,277.36","1,244.57",0,-2.28,-0.022776164
8-Jul-08,"1,273.70","1,251.84","1,274.17","1,242.84",0,1.71,0.017080435
7-Jul-08,"1,252.31","1,262.90","1,273.95","1,240.68",0,-0.84,-0.008385462
3-Jul-08,"1,262.90","1,262.96","1,271.48","1,252.01",0,0.11,0.001093918
2-Jul-08,"1,261.52","1,285.82","1,292.17","1,261.51",0,-1.82,-0.01820361
1-Jul-08,"1,284.91","1,276.69","1,285.31","1,260.68",0,0.38,0.003835938
